configuration,n_ensembles,n_walkers,axis_walks,delta_ms,Delta_ms,b_s_mm2,n_cellular_entries,se_min,se_q05,se_q25,se_median,se_q75,se_q95,se_max,se_mean
"80 x 50,000",80,50000,12000000,5.0,15.0,6500.0,24,0.00010989071397548605,0.00012003397886736991,0.000134245906719682,0.00018088878403884284,0.0002349420691940871,0.00026669055533257,0.0006536491247995984,0.00020048963587104385
"80 x 50,000",80,50000,12000000,5.0,15.0,7000.0,24,0.0001036920079414815,0.00011115338101418549,0.000142721066808908,0.0001741611927724272,0.00022546075514935063,0.0002515157621834602,0.00028728618497416005,0.00018251102522676222
"80 x 50,000",80,50000,12000000,5.0,15.0,7500.0,24,8.739333932195328e-05,0.00011404255433303332,0.00015093268680059984,0.0001766596819229999,0.00021205496060406855,0.00025062230893523665,0.00027663779069018996,0.0001811446737572367
"80 x 50,000",80,50000,12000000,5.0,15.0,8000.0,24,8.026387315467987e-05,0.00011417826663283657,0.00015394303176345994,0.00018244310407232022,0.00020830403932521133,0.0002445222559916173,0.00026469833354104727,0.00018073814791316162
"80 x 50,000",80,50000,12000000,5.0,15.0,8500.0,24,7.986915175444122e-05,0.00011152165862867501,0.00014753744883180215,0.00017884430012451356,0.0002178430120011882,0.00024189770000860645,0.00025249297686997905,0.0001805863235678721
"80 x 50,000",80,50000,12000000,5.0,15.0,9000.0,24,8.54571311557069e-05,0.00011010479380840142,0.00014103820229948883,0.00018558263493235653,0.00021992486968125315,0.0002421450934739864,0.0002608300536049035,0.00018045688914779888
"80 x 50,000",80,50000,12000000,5.0,15.0,9500.0,24,9.67550850685179e-05,0.00010892770681170702,0.0001350766846647875,0.00018683692058209684,0.00021892762123423273,0.0002398595623786032,0.00028349742724833986,0.0001805134583960155
"80 x 50,000",80,50000,12000000,5.0,15.0,10000.0,24,0.00010763628542692938,0.00011158574762164266,0.00013097392237347422,0.0001840743272900715,0.000216488360552665,0.00024068622645602873,0.0009783433511029557,0.00020912816607830337
"80 x 50,000",80,50000,12000000,5.0,15.0,10500.0,24,0.0001149681823384133,0.00012014453339010058,0.0001391889945248796,0.00018793227948738067,0.00021379047668615975,0.00023646870346951808,0.0013348003475211249,0.0002245549553660871
"80 x 50,000",80,50000,12000000,5.0,15.0,11000.0,24,0.00012295988201776843,0.00012689311757562571,0.0001510040796026501,0.00018828477556387835,0.000209197170513029,0.00022772282188519754,0.0014347339097660853,0.00023016294484016662
"80 x 50,000",80,50000,12000000,5.0,15.0,11500.0,24,9.867821016912907e-05,0.00012664817490576236,0.00014604905669889952,0.00019046290258048333,0.00021443005586503397,0.00023146868026893962,0.0013098555598425635,0.00022684628114846261
"80 x 50,000",80,50000,12000000,5.0,15.0,12000.0,24,7.832576466368829e-05,0.00011741886118159096,0.00015292191397535957,0.00019144100644070478,0.00022110775248248936,0.0002459271876986771,0.0008986392854504257,0.00021175507740610883
"80 x 50,000",80,50000,12000000,7.0,25.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"80 x 50,000",80,50000,12000000,7.0,25.0,500.0,24,0.00011013099265869773,0.00013456199204783426,0.0001510889968531638,0.00017373735216723134,0.00018769202726857882,0.0002246239197395,0.00023142336487826538,0.00017231533479999822
"80 x 50,000",80,50000,12000000,7.0,25.0,1000.0,24,9.513511743296245e-05,0.000130537619591751,0.00016868987041511086,0.0001953453826731643,0.00024142921960823447,0.00038184307848440396,0.0016687224764883606,0.0002639579393206593
"80 x 50,000",80,50000,12000000,7.0,25.0,1500.0,24,9.210340575984121e-05,0.00014601833522623353,0.00016807004277829678,0.00019571964093533428,0.00026413970802409426,0.000846342520115868,0.00265766372023511,0.00033507038430451164
"80 x 50,000",80,50000,12000000,7.0,25.0,2000.0,24,0.00013641970490540736,0.000145611919250413,0.00017658174858870452,0.0002000742549227516,0.0002573752369637251,0.001364807548568221,0.0030282009975273034,0.00038124737276786755
"80 x 50,000",80,50000,12000000,7.0,25.0,2500.0,24,0.00015326038939005338,0.00016596785318464288,0.00018637181715457494,0.00020424347348176568,0.0002493711284320369,0.0017324252564127674,0.002995988019985639,0.00039860581056875953
"80 x 50,000",80,50000,12000000,7.0,25.0,3000.0,24,0.0001426233716264957,0.000154139168865268,0.00019386200730055208,0.00020948324628551135,0.0002415777117144566,0.00175405348612528,0.002696514734331867,0.0003883897116585985
"80 x 50,000",80,50000,12000000,7.0,25.0,3500.0,24,0.00013440502685135776,0.00014111287647130638,0.0001888453948116918,0.00021442839224266236,0.00023103858773382394,0.001607431346812392,0.0022567247024328006,0.0003948272888400965
"80 x 50,000",80,50000,12000000,7.0,25.0,4000.0,24,0.0001242030600169582,0.00013978175090837753,0.00017850557295326277,0.00020823388167623988,0.00023950205738417965,0.001627122021327243,0.0018071114795136245,0.00037291906260470954
"80 x 50,000",80,50000,12000000,7.0,25.0,4500.0,24,0.00011696001463850805,0.00014334683675974497,0.0001747385692943204,0.0002051424971128135,0.00023420313813459845,0.001197283956033495,0.0018868675755091228,0.00033800935748512663
"80 x 50,000",80,50000,12000000,7.0,25.0,5000.0,24,0.00011951959247714088,0.00014596540203238705,0.000183325692657796,0.00020390989232409466,0.00022540721350289438,0.0006909941687041969,0.0016967492552703353,0.00029896140431744556
"80 x 50,000",80,50000,12000000,7.0,25.0,5500.0,24,0.00013283397697254305,0.00014783107338450145,0.00018710631531375463,0.00019414085609332149,0.00023531779452982935,0.00028506165013860926,0.001330241820615377,0.0002515197196780927
"80 x 50,000",80,50000,12000000,7.0,25.0,6000.0,24,0.00015009717053922396,0.00015175122996384687,0.000176520270223802,0.00020827741519408193,0.00022992673341254197,0.00027516249484912426,0.000745494621945687,0.00022657376680881467
"80 x 50,000",80,50000,12000000,7.0,25.0,6500.0,24,0.00015090557591052132,0.00015696513905302367,0.00016646532695633343,0.00020834737967381485,0.000231476024812871,0.00026740103708216737,0.00027463594473610734,0.0002055819383101588
"80 x 50,000",80,50000,12000000,7.0,25.0,7000.0,24,0.00013330247898907062,0.00015563906588105786,0.00016651323089767112,0.00019673591878184533,0.0002389357956124879,0.00026389418195559754,0.00027621636470727607,0.000202227630822937
"80 x 50,000",80,50000,12000000,7.0,25.0,7500.0,24,0.00012229044711029098,0.00014777389139725632,0.00016649133584558157,0.0001819163432671529,0.00023348948193288843,0.00026289470192766655,0.000693211314350099,0.00021489861782365466
"80 x 50,000",80,50000,12000000,7.0,25.0,8000.0,24,0.0001274942310514734,0.0001349886452520866,0.00016643313576866452,0.00018658806009293704,0.00023148744370974538,0.0002623999587274599,0.0010620177458449584,0.00022612804674656303
"80 x 50,000",80,50000,12000000,7.0,25.0,8500.0,24,0.00011932188457027111,0.00013050614363188757,0.00016055878605207154,0.00017775820556420317,0.00022265044703422736,0.0002609863209326216,0.0011550270232535233,0.00022680424656537106
"80 x 50,000",80,50000,12000000,7.0,25.0,9000.0,24,0.00010555164293917422,0.00013298999761619668,0.00015619537501254508,0.000175501056287357,0.00021889063980052675,0.0002638171891826667,0.0010990671102636843,0.00022208675739569586
"80 x 50,000",80,50000,12000000,7.0,25.0,9500.0,24,9.384816216244126e-05,0.00013194708976657112,0.00015373434498523758,0.00017871696718620714,0.00020818515888033884,0.00026655855963202515,0.0009376463779526269,0.00021353755157786994
"80 x 50,000",80,50000,12000000,7.0,25.0,10000.0,24,8.570148288228128e-05,0.00011894627177080498,0.00015699570010187933,0.00017564810300367496,0.00021903939430390458,0.00026323828491470815,0.0006629323735884273,0.00020080051482742887
"80 x 50,000",80,50000,12000000,7.0,25.0,10500.0,24,8.330370673155277e-05,0.00011075399134702669,0.00015495363555412036,0.00017627972795560278,0.00022372725177775946,0.00025900353390774907,0.000286153369464563,0.0001846792564855825
"80 x 50,000",80,50000,12000000,7.0,25.0,11000.0,24,8.810554294671849e-05,0.00010776058593184135,0.00015653506516657444,0.00018209497752365674,0.00022172799587407538,0.00026223576414355544,0.000276801519502999,0.0001851642628031057
"80 x 50,000",80,50000,12000000,7.0,25.0,11500.0,24,9.958453429650456e-05,0.00010832516379857113,0.00016037811717659094,0.00018687803127362488,0.00021348612986582776,0.0002663627016911341,0.00026930855106265835,0.00018689383741024576
"80 x 50,000",80,50000,12000000,7.0,25.0,12000.0,24,0.00010266929258379789,0.00011952342365151856,0.00016052307024488758,0.0001933849424241886,0.00020857037918834442,0.00025962103721628986,0.00027729243488812,0.0001893187140406669
"80 x 50,000",80,50000,12000000,10.0,30.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"80 x 50,000",80,50000,12000000,10.0,30.0,500.0,24,0.00011168042706047549,0.00011496494852738773,0.00015561704171741548,0.0001739833086838516,0.00018988206476417893,0.00020820740844711654,0.000224807212609925,0.00017006478814233432
"80 x 50,000",80,50000,12000000,10.0,30.0,1000.0,24,0.00010917980794609946,0.00013877767025717466,0.00017418428085319627,0.00021070357713049516,0.0002436573356392118,0.0002735040671144012,0.0004811093972517423,0.00021568320995354984
"80 x 50,000",80,50000,12000000,10.0,30.0,1500.0,24,0.00010393076102046373,0.00013487512403705486,0.00017407339269311195,0.00022414769749168274,0.00026487696773365985,0.0012698036045467832,0.0017013515152831773,0.0003384746021132823
"80 x 50,000",80,50000,12000000,10.0,30.0,2000.0,24,0.00011278510788777217,0.00013414718336939087,0.00017894354559196463,0.00022119378426097166,0.00026087772957095813,0.0019541367479515505,0.0023901301924525806,0.00040031186102014855
"80 x 50,000",80,50000,12000000,10.0,30.0,2500.0,24,0.00012947895247082883,0.0001346985756581534,0.0001785695591027202,0.0002179245621005251,0.000249650055273532,0.0020955209702236575,0.002645889779718248,0.00042690880035243394
"80 x 50,000",80,50000,12000000,10.0,30.0,3000.0,24,0.0001308804893540225,0.00013539704322320498,0.00018395384819674626,0.00021883494134953006,0.00023715367109518483,0.0018139786497802244,0.002578293716624942,0.00040812008991090407
"80 x 50,000",80,50000,12000000,10.0,30.0,3500.0,24,0.00011616279903301745,0.00013605115776274706,0.0001810307745750471,0.00020128611662361992,0.0002416499731120799,0.001144710003960177,0.002283284777008499,0.0003567320137226487
"80 x 50,000",80,50000,12000000,10.0,30.0,4000.0,24,9.925587890555147e-05,0.00014298711858707784,0.00015734300380279657,0.00021274015711693014,0.00023747500732051576,0.0006958359203541282,0.0018357758046912685,0.0002907155138209526
"80 x 50,000",80,50000,12000000,10.0,30.0,4500.0,24,0.00010084116599978033,0.00010776910918230945,0.0001614107953788383,0.0002086604309800135,0.00023653059908223997,0.0005534948302677779,0.0012629977575427539,0.0002558112654927548
"80 x 50,000",80,50000,12000000,10.0,30.0,5000.0,24,8.021568775777908e-05,0.00010361975867490853,0.0001528919123379368,0.00020501900792083483,0.0002528873243374199,0.0002932519074390616,0.00036379473490098145,0.00020514961390436363
"80 x 50,000",80,50000,12000000,10.0,30.0,5500.0,24,9.011362840149956e-05,0.0001239920744211931,0.0001538036144383232,0.00020407273241626018,0.0002516085803617596,0.00028085636881866756,0.0006252245728656697,0.00021819060780059113
"80 x 50,000",80,50000,12000000,10.0,30.0,6000.0,24,0.00012631329178644534,0.0001326978889704877,0.00016973251428064486,0.00020391617333411,0.0002489895365293379,0.0002756832207852993,0.0010233506827213145,0.00023810129632919987
"80 x 50,000",80,50000,12000000,10.0,30.0,6500.0,24,0.00013809670456235278,0.00015884746847308695,0.0001808706610138104,0.00019813490758744832,0.0002487636366176216,0.0002763557763055635,0.0011662842819043884,0.00024593003642833853
"80 x 50,000",80,50000,12000000,10.0,30.0,7000.0,24,0.0001497758835177977,0.00015734253556628868,0.00018292374785357405,0.0001975224412747034,0.00024334104719480552,0.00027537933339224206,0.0010983542230032313,0.00024298429632172065
"80 x 50,000",80,50000,12000000,10.0,30.0,7500.0,24,0.000148394114026427,0.0001502985991553652,0.00018089353644523554,0.00020630118737190455,0.00022984279547728085,0.00027298145761370967,0.0007796959370634863,0.00022860393871515234
"80 x 50,000",80,50000,12000000,10.0,30.0,8000.0,24,0.0001346016314510395,0.00014583901132077002,0.00017770529086866618,0.00020736358895671653,0.0002342866036156378,0.00027701912333404435,0.00028177988945068917,0.00020728290782522896
"80 x 50,000",80,50000,12000000,10.0,30.0,8500.0,24,0.00012527542021097989,0.00015021705115337054,0.00017958030099689504,0.000203951924875387,0.0002433936712159249,0.00026241924164673746,0.00028424814717083977,0.00020734322030837573
"80 x 50,000",80,50000,12000000,10.0,30.0,9000.0,24,0.0001158472710059677,0.0001415932905032606,0.000190136474522409,0.00021058907196230071,0.00024191368610768018,0.00025966293047281395,0.000286875662106849,0.00020857226302790343
"80 x 50,000",80,50000,12000000,10.0,30.0,9500.0,24,0.00010079115700635593,0.00012804970186718366,0.00019382252836372486,0.00021375492288987517,0.0002392589938658088,0.00026498326784736397,0.0002856761947427919,0.00021021887105012862
"80 x 50,000",80,50000,12000000,10.0,30.0,10000.0,24,8.016457485168709e-05,0.00011355324922172048,0.00019315661161680637,0.0002093676771084435,0.00025679409050539546,0.0002752628461175337,0.0002807672251285784,0.0002116968519145512
"80 x 50,000",80,50000,12000000,10.0,30.0,10500.0,24,6.527975682454178e-05,0.00010170246020580704,0.00018682990045597984,0.00020611879839917032,0.000261007184487155,0.0002840793797437651,0.00028597377484467087,0.00021314803620126987
"80 x 50,000",80,50000,12000000,10.0,30.0,11000.0,24,7.77572949084779e-05,9.278339563301426e-05,0.00017905558106600517,0.00021188604141904153,0.00026480709760714365,0.0004652703225466502,0.0011072292029920769,0.0002623610464236919
"80 x 50,000",80,50000,12000000,10.0,30.0,11500.0,24,8.572764132074744e-05,0.00011482073468988383,0.0001779015707868973,0.00022214802908319102,0.00025953583365003434,0.0006540035170809008,0.001575102496427967,0.0003067096464558948
"80 x 50,000",80,50000,12000000,10.0,30.0,12000.0,24,8.911007919481434e-05,0.000125220544808434,0.00017802431024498415,0.00023112713590605984,0.00026511331696190673,0.0008273071884571943,0.0018815537082320873,0.0003151477441838065
"80 x 50,000",80,50000,12000000,12.0,36.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"80 x 50,000",80,50000,12000000,12.0,36.0,500.0,24,9.628584142562867e-05,0.0001245821109249645,0.00014413446440725934,0.00016645148393429777,0.00017891505982499834,0.0002124684541947044,0.00023874393474154578,0.00016494895771582398
"80 x 50,000",80,50000,12000000,12.0,36.0,1000.0,24,0.00011590599875604176,0.00015315696217088525,0.00019728712387234013,0.00022222084228088344,0.00023036583089659448,0.00028227011343795954,0.0002835727252995759,0.0002146546622254866
"80 x 50,000",80,50000,12000000,12.0,36.0,1500.0,24,0.00016162825047070711,0.00016666073457514882,0.00020792580346305488,0.00024224817309952156,0.0002623814391129226,0.00027317905508203157,0.001328994155232462,0.0002771730496503315
"80 x 50,000",80,50000,12000000,12.0,36.0,2000.0,24,0.00013545639497631888,0.00014013591995034282,0.00019823018359022948,0.0002461859178327726,0.00028033121623350146,0.000337372339198331,0.0016669626453326193,0.0002923056729481474
"80 x 50,000",80,50000,12000000,12.0,36.0,2500.0,24,8.889180670308301e-05,0.00012766596627988272,0.0001959549722015225,0.00021426391534668275,0.000270767773722581,0.0010822464698555547,0.001671205722710958,0.0003422399084613491
"80 x 50,000",80,50000,12000000,12.0,36.0,3000.0,24,0.0001217891851019935,0.0001406215065968257,0.00016698733966024105,0.00020528057075072355,0.00025796614351159377,0.0014395574850129336,0.0014476308185719527,0.0003540509530539682
"80 x 50,000",80,50000,12000000,12.0,36.0,3500.0,24,0.00012579090276842937,0.00014824025537602786,0.00018054229018585693,0.0001992371912075957,0.00024287778563400128,0.0014556984995774413,0.0015866712225195354,0.000347122772971999
"80 x 50,000",80,50000,12000000,12.0,36.0,4000.0,24,0.00011424294399451092,0.00014779294636613774,0.00018017879544177427,0.00020455343539285377,0.0002429490739638244,0.0013015760098689538,0.0014777119479291358,0.0003201752841525439
"80 x 50,000",80,50000,12000000,12.0,36.0,4500.0,24,0.0001236592977035916,0.0001423399712012203,0.0001849048673955839,0.00021179227469723757,0.00026187535806635766,0.0009272815314065456,0.0011241744546501037,0.00029288199197358833
"80 x 50,000",80,50000,12000000,12.0,36.0,5000.0,24,0.00013277003366675557,0.0001434657080806176,0.00017735480701164594,0.00021474634709735485,0.00027486737136244674,0.0005375335393478771,0.001175282719975134,0.0002717950194040697
"80 x 50,000",80,50000,12000000,12.0,36.0,5500.0,24,0.00012169690048661834,0.00013374909633630098,0.00017616822300456578,0.00021317096259776018,0.00027088887555749613,0.000659858182560562,0.0014294619956459014,0.000290767207982603
